player,n_shots,goals_scored,expected_goals,difference,xG_per_shot_ratio
fernando marques,3,1.0,0.535092967923697,-0.46490703207630296,0.17836432264123234
karim bellarabi,242,22.0,21.536428622955906,-0.4635713770440978,0.08899350670642936
nicola ninkovic,25,2.0,1.536433210474954,-0.46356678952504593,0.06145732841899816
cedric hountondji,2,1.0,0.5364463691346084,-0.4635536308653916,0.2682231845673042
hal robsonkanu,4,1.0,0.5369769585096922,-0.4630230414903078,0.13424423962742305
maxime lopez,7,1.0,0.5383175048593205,-0.4616824951406794,0.07690250069418865
edu albacar,28,6.0,5.5383228259241655,-0.4616771740758342,0.19779724378300592
fede cartabia,98,5.0,4.538691616911071,-0.46130838308893146,0.04631317976439868
jon flanagan,7,1.0,0.5396203537052847,-0.4603796462947153,0.07708862195789781
luis pedro cavanda,5,1.0,0.5400072931645409,-0.4599927068354591,0.10800145863290818
marcel heller,49,7.0,6.541504947146715,-0.4584950528532833,0.13350010096217785
isaac success,8,1.0,0.5415212917356693,-0.4584787082643306,0.06769016146695866
mouhamadou habib habibou,19,3.0,2.5415287774237405,-0.4584712225762597,0.13376467249598634
alejandro rodriguez,27,5.0,4.5419909696349805,-0.458009030365019,0.16822188776425853
michele pazienza,26,2.0,1.5422195070556155,-0.4577804929443842,0.05931613488675444
moussa kone,6,1.0,0.5425369466247286,-0.4574630533752714,0.09042282443745477
erwin hoffer,7,1.0,0.5428453617385478,-0.45715463826145225,0.07754933739122112
alberto paloschi,261,44.0,43.542933622804156,-0.4570663771958526,0.16683116330576306
francisco punal,34,2.0,1.5442476559204736,-0.4557523440795266,0.045419048703543345
pape sane,6,1.0,0.5446565903802252,-0.45534340961977476,0.0907760983967042
robert bauer,10,2.0,1.5451030368162977,-0.4548969631837022,0.15451030368162977
douglas,7,1.0,0.5469161375711251,-0.45308386242887494,0.07813087679587502
zakaria bakkali,16,2.0,1.5479343741602993,-0.45206562583970056,0.09674589838501871
norbert gyomber,4,1.0,0.5485441449129915,-0.4514558550870085,0.13713603622824788
grejohn kyei,20,3.0,2.549107360720671,-0.4508926392793288,0.12745536803603355
cristian molinaro,45,4.0,3.5499081767683163,-0.45009182323168423,0.07888684837262926
brown ideye,30,4.0,3.5499485763597143,-0.4500514236402874,0.11833161921199048
shinji okazaki,244,37.0,36.55174925311154,-0.44825074688846755,0.14980225103734238
david ngog,63,10.0,9.552811116531062,-0.4471888834689396,0.15163192248462004
erick pulgar,17,1.0,0.5548525100922036,-0.4451474899077964,0.03263838294660021
luca marrone,20,2.0,1.5557936385300413,-0.44420636146995857,0.07778968192650207
kevin pezzoni,5,1.0,0.556195142325503,-0.44380485767449707,0.11123902846510061
pawel olkowski,29,2.0,1.5590019881566672,-0.4409980118433327,0.05375868924678163
inigo lekue,17,2.0,1.5610041791799516,-0.4389958208200483,0.09182377524587951
castro,14,3.0,2.561959557378248,-0.4380404426217519,0.1829971112413034
tiberio guarente,45,2.0,1.5629593184685016,-0.4370406815314984,0.03473242929930003
christoph metzelder,5,1.0,0.5638453794017483,-0.4361546205982517,0.11276907588034965
pedrinho,5,1.0,0.5649035383545282,-0.4350964616454718,0.11298070767090565
gianni munari,18,3.0,2.565812472249443,-0.4341875277505577,0.14254513734719126
kevin strootman,51,7.0,6.5658358331067825,-0.43416416689322,0.12874187908052515
simone perrotta,18,2.0,1.5686098238695394,-0.43139017613046093,0.0871449902149744
nabil bentaleb,67,4.0,3.5693121820507336,-0.4306878179492665,0.05327331615001095
guido milan,12,2.0,1.569606904558531,-0.4303930954414688,0.13080057537987758
anis benhatira,76,12.0,11.569752673943777,-0.43024732605622396,0.1522335878150497
levan kobiashvili,16,3.0,2.5704384028775964,-0.4295615971224043,0.16065240017984977
nicki bille nielsen,5,1.0,0.5721009649741401,-0.4278990350258599,0.11442019299482802
joe cole,63,7.0,6.572220516311446,-0.42777948368855645,0.10432096057637215
alex menendez,20,2.0,1.5723795749319514,-0.4276204250680486,0.07861897874659757
emre can,110,9.0,8.576032334784603,-0.42396766521539264,0.07796393031622366
giuseppe gemiti,19,1.0,0.5763497577833191,-0.423650242216681,0.030334197778069425
vigaray,8,1.0,0.5765389673121577,-0.4234610326878423,0.07206737091401971
mickael le bihan,7,1.0,0.5769661526422646,-0.4230338473577354,0.08242373609175209
jorge morcillo,3,1.0,0.5786821825542898,-0.4213178174457102,0.19289406085142993
goran karanovic,6,1.0,0.578925722510923,-0.4210742774890771,0.09648762041848717
ben gibson,6,1.0,0.5794897811800417,-0.4205102188199583,0.09658163019667361
edoardo goldaniga,12,4.0,3.5803999813495895,-0.4196000186504104,0.2983666651124658
charlie austin,173,25.0,24.581080890425618,-0.4189191095743884,0.1420871727770267
antonio rukavina,34,3.0,2.581448050308633,-0.41855194969136766,0.07592494265613625
mehdi carcelagonzalez,14,2.0,1.5839355944225744,-0.4160644055774258,0.1131382567444696
aaron cresswell,52,4.0,3.588030857490783,-0.4119691425092175,0.0690005934132843
alexander tettey,46,4.0,3.588139965485279,-0.4118600345147235,0.07800304272794084
valeri bojinov,9,1.0,0.5904781155505737,-0.4095218844494263,0.0656086795056193
lucho gonzalez,25,2.0,1.5919994419659922,-0.40800055803400775,0.06367997767863968
christoph kramer,35,5.0,4.593319589951784,-0.4066804100482166,0.13123770257005096
park chuyoung,23,3.0,2.593782455184022,-0.4062175448159787,0.11277315022539226
sebastian eguren,12,2.0,1.5946362605224955,-0.40536373947750415,0.1328863550435413
pontus jansson,5,1.0,0.595796229927525,-0.40420377007247504,0.11915924598550501
benik afobe,34,7.0,6.596412923171313,-0.40358707682868866,0.19401214479915627
dennis oliech,118,14.0,13.597036562657303,-0.4029634373427005,0.11522912341235003
diego mainz,35,8.0,7.597529047485879,-0.40247095251412224,0.21707225849959655
ricardo faty,38,4.0,3.598151168572402,-0.40184883142760036,0.09468818864664215
ivan klasnic,2,1.0,0.5983138667885769,-0.4016861332114231,0.29915693339428845
romain philippoteaux,38,3.0,2.602026259844111,-0.3979737401558898,0.06847437525905556
benjamin kessel,15,2.0,1.6027201446136605,-0.39727985538633964,0.10684800964091071
bobby zamora,28,3.0,2.6072290410604024,-0.3927709589395969,0.09311532289501437
antonio sanabria,68,12.0,11.607512629333733,-0.39248737066626005,0.1706987151372608
franck dja djedje,35,4.0,3.610723612833268,-0.38927638716673296,0.10316353179523623
denis cheryshev,75,7.0,6.613938903020287,-0.3860610969797136,0.08818585204027049
george boyd,86,8.0,7.615683045602947,-0.3843169543970566,0.08855445401863891
odise roshi,6,1.0,0.617073093803518,-0.38292690619648195,0.10284551563391968
mike van der hoorn,4,1.0,0.619679471398531,-0.38032052860146903,0.15491986784963274
bard finne,8,1.0,0.6199603022933964,-0.38003969770660373,0.07749503778667455
nicolas bertolo,19,3.0,2.620162875701472,-0.37983712429852795,0.1379033092474459
youssef ennesyri,11,1.0,0.622461749889158,-0.37753825011084197,0.05658743180810528
melvyn lorenzen,3,1.0,0.6244040212475672,-0.3755959787524328,0.20813467374918906
ricardo vaz te,12,2.0,1.6248884966044348,-0.3751115033955654,0.13540737471703623
yannick sagbo,137,18.0,17.62953364443796,-0.3704663555620341,0.12868272733166394
philipp bargfrede,65,4.0,3.630527761987573,-0.36947223801242945,0.05585427326134727
robert koren,20,2.0,1.632013321409371,-0.36798667859062933,0.08160066607046855
antolin alcaraz,7,2.0,1.6324782987948065,-0.36752170120519334,0.23321118554211523
michael frey,13,2.0,1.6333457855671571,-0.3666542144328432,0.12564198350516592
thomas meunier,10,1.0,0.6370831371650048,-0.3629168628349952,0.06370831371650047
benjamin bourigeaud,14,2.0,1.6372491280924917,-0.36275087190750843,0.11694636629232083
mobido diakite,6,2.0,1.6384220040348048,-0.3615779959651952,0.2730703340058008
lasse sobiech,11,2.0,1.6397575499653618,-0.3602424500346383,0.14906886817866927
gueida fofana,64,4.0,3.6408624706236368,-0.3591375293763648,0.056888476103494325
elustondo,4,1.0,0.6409946092308422,-0.3590053907691579,0.16024865230771054
ellyes skhiri,29,4.0,3.641885327180463,-0.3581146728195385,0.12558225266139528
craig cathcart,6,2.0,1.6430179528405204,-0.35698204715947945,0.2738363254734201
tobias levels,14,1.0,0.6430215582829731,-0.3569784417170267,0.045930111305926655
dennis appiah,12,1.0,0.6443083147606927,-0.3556916852393073,0.05369235956339106
lazar markovic,16,2.0,1.6471861975007707,-0.35281380249922967,0.10294913734379817
pape cheikh,1,1.0,0.6480614690803427,-0.3519385309196573,0.6480614690803427
ibai gomez,193,15.0,14.648133113948141,-0.35186688605187477,0.07589706276657068
carlos soler,6,1.0,0.6497764996149991,-0.35022350038500094,0.10829608326916651
borja baston,104,18.0,17.650933802615253,-0.34906619738475275,0.16972051733283897
jeanpascal mignot,8,1.0,0.6514427684293693,-0.3485572315706307,0.08143034605367117
emre mor,9,1.0,0.6518598327267602,-0.3481401672732398,0.07242887030297335
barry bannan,15,1.0,0.6519741499984746,-0.3480258500015254,0.043464943333231636
jonathan tinhan,6,1.0,0.6528802454291845,-0.34711975457081545,0.10881337423819742
mauro formica,7,1.0,0.6541767247560422,-0.3458232752439579,0.09345381782229174
gianluca zambrotta,8,1.0,0.655839685376159,-0.3441603146238411,0.08197996067201987
pizzi,137,12.0,11.65650252922925,-0.3434974707707479,0.08508396006736679
valentin eysseric,217,16.0,15.656668756392866,-0.34333124360713846,0.07215054726448325
mattia valoti,3,1.0,0.6598476528658459,-0.3401523471341541,0.21994921762194863
jordan marie,11,1.0,0.6621936974554783,-0.33780630254452165,0.06019942704140712
rio mavuba,35,3.0,2.66244264737766,-0.33755735262234093,0.076069789925076
miguel angel guerrero ,8,1.0,0.6633580115855322,-0.33664198841446774,0.08291975144819153
yacouba sylla,15,1.0,0.6643095917473025,-0.3356904082526974,0.04428730611648683
sebastian leto,43,3.0,2.6652215361046108,-0.3347784638953892,0.06198189618847932
paul seguin,8,1.0,0.6668386127032941,-0.3331613872967059,0.08335482658791177
yuri,44,2.0,1.667419481477459,-0.3325805185225412,0.03789589730630589
paolo de ceglie,37,5.0,4.66835479268832,-0.33164520731168146,0.12617175115373838
paolo grossi,16,1.0,0.6684251981130842,-0.33157480188691557,0.04177657488206776
nico pareja,15,2.0,1.6701632080837725,-0.32983679191622706,0.1113442138722515
arthur masuaku,18,1.0,0.6704697832254575,-0.3295302167745427,0.03724832129030319
hernan,10,1.0,0.6709885477869059,-0.32901145221309414,0.06709885477869058
ezequiel garay,6,2.0,1.6735153605428295,-0.32648463945717066,0.27891922675713826
jeremy toljan,6,1.0,0.6762377152436512,-0.3237622847563488,0.11270628587394187
olivier sorlin,54,3.0,2.6763141718321,-0.32368582816790165,0.0495613735524463
maza,18,2.0,1.677364450556883,-0.322635549443117,0.09318691391982684
ahmed kashi,23,1.0,0.6785245202385556,-0.3214754797614445,0.029501066097328502
rodney strasser,11,1.0,0.6799582355749488,-0.32004176442505117,0.06181438505226808
josua guilavogui,48,5.0,4.6804308052156385,-0.31956919478435997,0.09750897510865913
nicolas blandi,3,1.0,0.680435452272464,-0.31956454772753584,0.22681181742415468
garra dembele,12,1.0,0.6815644883325808,-0.31843551166741924,0.05679704069438173
manucho,153,22.0,21.68307861502007,-0.31692138497994177,0.1417194680720266
gaetan perrin,2,1.0,0.6846408771349028,-0.31535912286509715,0.3423204385674514
lucas mendes,16,2.0,1.686716706046963,-0.313283293953037,0.10541979412793519
javier arizmendi,15,2.0,1.6883972126100264,-0.3116027873899737,0.11255981417400177
calum chambers,18,2.0,1.691228389228489,-0.3087716107715109,0.09395713273491606
rodrigue ninga,8,1.0,0.6930371921496294,-0.3069628078503706,0.08662964901870368
andrea bertolacci,187,17.0,16.694134423952512,-0.3058655760474879,0.08927344611739312
alberto perea,10,1.0,0.6968927112149679,-0.30310728878503207,0.06968927112149678
gabriel obertan,9,1.0,0.6977154725003542,-0.3022845274996458,0.07752394138892824
jeffrey gouweleeuw,5,1.0,0.6996823908140669,-0.3003176091859331,0.13993647816281338
famara diedhiou,32,6.0,5.6997581260915045,-0.300241873908494,0.17811744144035951
jonathan howson,13,1.0,0.7033747118167054,-0.2966252881832948,0.05410574706282349
danny ings,108,13.0,12.70627246887786,-0.29372753112215316,0.11765067100812833
fernando uribe,3,1.0,0.7091031590932103,-0.2908968409067897,0.23636771969773676
marcos lopes,36,3.0,2.71022515501263,-0.28977484498737016,0.07528403208368417
fabio coentrao,29,4.0,3.7174346779726815,-0.282565322027319,0.12818740268871315
amin younes,8,1.0,0.7178864292446967,-0.2821135707553033,0.08973580365558709
german pezzella,26,3.0,2.719886921607067,-0.280113078392933,0.10461103544642565
kevin mckenna,4,1.0,0.7202315165665936,-0.27976848343340643,0.1800578791416484
adam hlousek,31,4.0,3.720870162541441,-0.27912983745856046,0.12002806975940132
etienne capoue,162,16.0,15.72098975779913,-0.27901024220087833,0.09704314665308104
artjoms rudnevs,165,21.0,20.72262794258559,-0.2773720574144273,0.12559168450051872
diego fabbrini,27,3.0,2.723647758533057,-0.2763522414669438,0.10087584290863173
mads albaek,32,2.0,1.7246758396834132,-0.2753241603165866,0.05389611999010666
luciano vietto,126,18.0,17.72493324716788,-0.2750667528321217,0.14067407339022125
emil forsberg,28,5.0,4.727168389246512,-0.27283161075348705,0.16882744247308973
gabriel mercado,9,2.0,1.7272219473743118,-0.27277805262568827,0.19191354970825686
guillermo giacomazzi,21,3.0,2.72859108232501,-0.2714089176749906,0.12993290868214333
matteo politano,87,6.0,5.729093946129596,-0.27090605387040684,0.06585165455321375
alassane toure,7,1.0,0.7333021616151858,-0.26669783838481415,0.10475745165931226
jordan henderson,133,13.0,12.734129777290619,-0.26587022270939303,0.09574533667135804
kenan kodro,10,1.0,0.7352170447643491,-0.2647829552356509,0.07352170447643491
giannelli imbula,32,3.0,2.7357838121076776,-0.2642161878923226,0.08549324412836493
nadiem amiri,60,5.0,4.736270067154681,-0.2637299328453177,0.07893783445257802
tobias badila,9,1.0,0.7406531680633406,-0.25934683193665936,0.08229479645148229
hajime hosogai,33,3.0,2.7406896081790726,-0.2593103918209285,0.08305120024785069
michail antonio,114,16.0,15.741240462267843,-0.25875953773216076,0.13808105668656004
jeremie brechet,11,2.0,1.7415459554602684,-0.2584540445397313,0.15832235958729712
stephan furstner,10,1.0,0.7474372975677944,-0.2525627024322056,0.07474372975677944
vicente gomez,18,2.0,1.7479669497476344,-0.25203305025236566,0.0971092749859797
anthony pilkington,13,1.0,0.7497635059754981,-0.2502364940245019,0.05767411584426908
yeltsin tejeda,17,1.0,0.7541841459565768,-0.24581585404342332,0.04436377329156334
diego colotto,47,6.0,5.7547361647416615,-0.24526383525833836,0.12244119499450344
honorato ederson,33,3.0,2.7561552943624665,-0.24384470563753396,0.08351985740492322
ismael diomande,26,1.0,0.7579277267146451,-0.24207227328535486,0.029151066412101738
loris nery,11,1.0,0.7586781187919877,-0.24132188120801235,0.06897073807199888
robin knoche,26,6.0,5.762619137284459,-0.23738086271554093,0.22163919758786382
nikola kalinic,119,21.0,20.76329952550851,-0.23670047449149437,0.17448150861771858
alessandro longhi,12,2.0,1.7638361510609226,-0.23616384893907727,0.14698634592174356
konstantin rausch,122,8.0,7.764728227236178,-0.23527177276382255,0.06364531333800146
kevin lasagna,42,5.0,4.764904613544286,-0.23509538645571484,0.11345010984629253
gregory leca,6,1.0,0.7656706704996216,-0.23432932950037844,0.1276117784166036
carmelo,11,1.0,0.7694385001484075,-0.23056149985159247,0.06994895455894613
mariusz stepinski,28,3.0,2.7696179952463087,-0.23038200475369125,0.09891492840165388
rodolfo bodipo,5,1.0,0.770586054630799,-0.22941394536920107,0.1541172109261598
vladlen yurchenko,11,1.0,0.7709423724460999,-0.22905762755390024,0.07008567022237272
joseph lopy,3,1.0,0.7730248944526854,-0.2269751055473146,0.2576749648175618
marc muniesa,13,1.0,0.7730368900987068,-0.2269631099012932,0.059464376161438987
nosa,20,2.0,1.773531856880627,-0.22646814311937347,0.08867659284403136
maxime poundje,20,1.0,0.7740644407522047,-0.22593555924779518,0.03870322203761024
clint hill,7,1.0,0.7748191150554335,-0.2251808849445664,0.11068844500791908
ricardo pereira,11,1.0,0.7789413941303538,-0.2210586058696461,0.07081285401185035
juan guillermo cuadrado,272,22.0,21.778985509903993,-0.2210144900960082,0.08006979966876468
marco sailer,6,1.0,0.7798390965687203,-0.22016090343127964,0.1299731827614534
issa diop,11,2.0,1.7815095041732623,-0.2184904958267378,0.16195540947029657
javi chica,41,2.0,1.782060968449247,-0.21793903155075367,0.04346490166949383
jeandaniel akpa akpro,58,5.0,4.782264670856826,-0.21773532914317548,0.08245283915270389
shaun maloney,3,1.0,0.7834865899501701,-0.21651341004982988,0.2611621966500567
lluis sastre,17,1.0,0.7838496357897575,-0.21615036421024245,0.04610880210527985
rafidine abdullah,19,1.0,0.7851895397160525,-0.2148104602839474,0.04132576524821329
andrea esposito,5,1.0,0.7866875070800179,-0.21331249291998208,0.15733750141600358
marco andreolli,16,5.0,4.788585029907122,-0.21141497009287905,0.29928656436919515
steven whittaker,13,1.0,0.7893881547931395,-0.21061184520686055,0.06072216575331842
dylan bahamboula,13,1.0,0.7945617399885673,-0.20543826001143278,0.061120133845274406
mikel aranburu,20,2.0,1.7959313507706056,-0.20406864922939474,0.08979656753853028
lucas biglia,81,11.0,10.796191275238371,-0.20380872476162998,0.1332863120399799
chinedu ede,6,1.0,0.7962276849491681,-0.20377231505083196,0.13270461415819468
francesco magnanelli,52,2.0,1.7983117200466965,-0.20168827995330454,0.0345829176932057
riccardo montolivo,195,11.0,10.799163272372645,-0.20083672762737068,0.055380324473705875
kieran trippier,14,2.0,1.80095767891906,-0.19904232108093978,0.12863983420850428
maurizio lanzaro,8,1.0,0.8012110604497862,-0.19878893955021376,0.10015138255622327
simao mate,10,1.0,0.8027733995970756,-0.19722660040292433,0.08027733995970757
pablo hervias,5,1.0,0.8033222290715956,-0.19667777092840444,0.1606644458143191
morata,12,2.0,1.8044475493891101,-0.19555245061088972,0.15037062911575919
christian atsu,11,1.0,0.8080272962465919,-0.19197270375340822,0.07345702693150835
sergio tejera,19,1.0,0.8082284365326046,-0.1917715634673954,0.04253833876487392
adam nemec,2,1.0,0.8094308345282186,-0.19056916547178138,0.4047154172641093
adam masina,23,3.0,2.810076719328125,-0.18992328067187492,0.12217724866644022
john heitinga,2,1.0,0.8121554098049412,-0.18784459019505886,0.4060777049024706
thomas guerbert,35,2.0,1.8126369951377046,-0.18736300486229573,0.05178962843250585
alex alegria,21,2.0,1.8131998777852962,-0.18680012221470402,0.08634285132310934
victor laguardia,8,3.0,2.8166788976937527,-0.18332110230624732,0.3520848622117191
rafael martins,11,1.0,0.8176778045039428,-0.1823221954960571,0.0743343458639948
antonio luna,6,1.0,0.8183484419505138,-0.18165155804948624,0.1363914069917523
yoann poulard,14,4.0,3.819546645541926,-0.18045335445807417,0.27282476039585185
thomas ince,9,1.0,0.8200021652347672,-0.17999783476523265,0.09111135169275192
timothy chandler,89,4.0,3.8211050137669624,-0.1788949862330396,0.04293376419962879
alharbi el jadeyaoui,21,3.0,2.8225041433459945,-0.17749585665400594,0.1344049592069521
chinedu obasi,50,4.0,3.8231840036765936,-0.17681599632340786,0.07646368007353187
ederson,21,2.0,1.823495135204309,-0.1765048647956911,0.08683310167639566
steve cook,39,7.0,6.823962972190425,-0.17603702780957717,0.17497340954334423
karim haggui,25,4.0,3.824024293899223,-0.1759757061007774,0.1529609717559689
andrew wooten,8,1.0,0.827272729400851,-0.1727272705991492,0.10340909117510637
abdou traore,23,2.0,1.8276290037247689,-0.17237099627523114,0.07946213059672909
atsuto uchida,7,1.0,0.8282388549318959,-0.17176114506810422,0.11831983641884226
igor lewczuk,6,1.0,0.8303501281228959,-0.16964987187710412,0.13839168802048266
joseph akpala,7,1.0,0.832224143853698,-0.16777585614630208,0.11888916340767115
zoltan stieber,56,6.0,5.833277417890146,-0.16672258210985372,0.10416566817660976
javier pastore,230,25.0,24.83353809277165,-0.16646190722835785,0.10797190475118108
joan jordan,9,1.0,0.8351776466172195,-0.1648223533827804,0.09279751629080217
mane,28,1.0,0.8366422566960121,-0.16335774330398795,0.029880080596286145
babin,13,2.0,1.8380054568506754,-0.1619945431493245,0.14138503514235964
kolo toure,10,2.0,1.8384481788449458,-0.16155182115505407,0.18384481788449458
ben watson,17,1.0,0.8439997274805697,-0.15600027251943016,0.04964704279297469
marco da silva,23,1.0,0.8440887314723077,-0.15591126852769255,0.036699510064013376
luca ceccarelli,13,1.0,0.8444882074028697,-0.15551179259713033,0.06496063133868228
sergio,8,1.0,0.84548454092395,-0.15451545907604985,0.10568556761549375
thomas kahlenberg,19,2.0,1.8483989125419389,-0.15160108745806122,0.097284153291681
giannelli  imbula,41,2.0,1.8494974804771729,-0.1505025195228269,0.0451096946457847
dany nounkeu,4,1.0,0.8507478810729621,-0.1492521189270381,0.21268697026824052
thibault giresse,92,10.0,9.850892108280776,-0.14910789171922834,0.10707491422044323
francois kamano,92,8.0,7.850938524372923,-0.1490614756270747,0.08533628830840134
alejandro galvez,61,7.0,6.852143164280699,-0.14785683571930108,0.11233021580788032
fabrice ehret,17,2.0,1.8526905528181528,-0.14730944718184763,0.10898179722459722
oussama tannane,48,3.0,2.8535561180088926,-0.14644388199110867,0.05944908579185193
simy,10,1.0,0.8561705592891038,-0.14382944071089626,0.08561705592891038
alvaro dominguez,45,7.0,6.856584824597436,-0.1434151754025636,0.1523685516577208
markus rosenberg,74,10.0,9.857474606187926,-0.14252539381207607,0.13320911629983684
alvaro arroyo,7,1.0,0.8592693317594748,-0.14073066824052516,0.12275276167992498
luigi bruins,11,1.0,0.8593862538934547,-0.14061374610654537,0.07812602308122316
steven paulle,6,1.0,0.8609975753056545,-0.1390024246943455,0.14349959588427574
doria,6,1.0,0.8630605107061065,-0.13693948929389355,0.14384341845101775
michael carrick,33,2.0,1.864444488124369,-0.13555551187563153,0.056498317821950576
javier espinosa,14,2.0,1.8646716634400928,-0.13532833655990734,0.13319083310286378
ronald zubar,15,2.0,1.866919292360753,-0.13308070763924718,0.12446128615738353
lucas orban,4,1.0,0.8671682535606371,-0.1328317464393629,0.21679206339015927
thomas partey,40,6.0,5.871610230339404,-0.12838976966059495,0.1467902557584851
cristian pasquato,28,2.0,1.8729796551903524,-0.12702034480964774,0.06689213054251258
cristiano lombardi,8,1.0,0.8732672037298804,-0.12673279627011974,0.10915840046623505
lee chungyong,11,1.0,0.8739712711647012,-0.12602872883529884,0.07945193374224556
lucas pratto,11,1.0,0.8756959095327249,-0.12430409046727514,0.07960871904842953
jonathan bamba,10,1.0,0.8758563582768637,-0.1241436417231363,0.08758563582768637
harry winks,5,1.0,0.8761970914801364,-0.12380290851986367,0.17523941829602727
georges mandjeck,20,2.0,1.8773209987603947,-0.12267900123960584,0.09386604993801974
sergio escudero,94,6.0,5.878540267507097,-0.12145973249290565,0.06253766242028826
jose luis palomino,6,1.0,0.8789637549172178,-0.12103624508278221,0.14649395915286964
timo gebhart,27,2.0,1.8792890375156583,-0.12071096248434193,0.06960329768576512
yuto nagatomo,83,7.0,6.879727331793153,-0.12027266820684493,0.0828882811059416
ahmed elmohamady,37,3.0,2.8800880891538085,-0.1199119108461921,0.07784021862577861
faycal fajr,99,6.0,5.880244713789949,-0.1197552862100476,0.05939641125040353
paulo da silva,11,2.0,1.8806918624388413,-0.11930813756115859,0.17097198749444012
jony,64,5.0,4.880957824315278,-0.11904217568472071,0.07626496600492622
lorenzo lollo,36,3.0,2.885359423802932,-0.1146405761970678,0.08014887288341478
jeremy sorbon,31,5.0,4.888454479999145,-0.11154552000085544,0.15769207999997242
ricardo alvarez,165,12.0,11.889102867907162,-0.11089713209282318,0.07205516889640705
rodnei,6,1.0,0.8906900628820176,-0.10930993711798231,0.1484483438136696
odion ighalo,231,29.0,28.891459591296034,-0.10854040870400239,0.12507125364197416
ferreira reginaldo,23,3.0,2.8932546800359904,-0.10674531996401024,0.12579368174069525
atila turan,22,1.0,0.8934739151160148,-0.10652608488398518,0.04061245068709158
ciprian marica,66,9.0,8.898841506485226,-0.10115849351477546,0.13483093191644283
jooho park,13,1.0,0.8994732172860267,-0.10052678271397325,0.06919024748354051
cauley woodrow,10,1.0,0.9013278041605152,-0.09867219583948483,0.09013278041605152
daniel ayala,4,1.0,0.9044120490426546,-0.0955879509573454,0.22610301226066365
jose paolo guerrero,53,6.0,5.90506410385141,-0.09493589614859416,0.111416303846253
walter gargano,55,3.0,2.905287851078842,-0.09471214892115787,0.052823415474160765
marco hoger,50,5.0,4.907140150436138,-0.09285984956386026,0.09814280300872276
sejad salihovic,162,27.0,26.908602252007523,-0.09139774799250328,0.16610248303708347
javier camunas,23,2.0,1.911068365613548,-0.08893163438645199,0.08308992893971948
jonathan brison,21,1.0,0.9117574824582027,-0.08824251754179727,0.04341702297420012
arouna kone,127,19.0,18.913497241864846,-0.08650275813515537,0.14892517513279407
nacho cases,48,3.0,2.915836810326287,-0.08416318967371339,0.06074660021513098
michael essien,22,2.0,1.917873793321163,-0.08212620667883774,0.08717608151459831
manuel arana,30,2.0,1.9181583542860463,-0.08184164571395378,0.06393861180953488
bruno gama,76,6.0,5.918565155957971,-0.08143484404202653,0.07787585731523645
mario sampirisi,6,1.0,0.9199417512029588,-0.08005824879704115,0.15332362520049314
karim rekik,9,3.0,2.920737973934174,-0.07926202606582589,0.32452644154824156
theo bongonda,33,4.0,3.921039583707763,-0.078960416292237,0.11881938132447767
vagner love,21,4.0,3.92688086153666,-0.07311913846334082,0.18699432673984095
sergio ballesteros,6,1.0,0.9274499006343543,-0.07255009936564573,0.15457498343905904
oliver burke,4,1.0,0.9277401522426325,-0.0722598477573676,0.23193503806065813
adrian mariappa,4,1.0,0.9282218065689365,-0.07177819343106359,0.23205545164223412
santi mina,108,17.0,16.928466274089786,-0.07153372591021492,0.15674505809342396
guerrero,27,4.0,3.931120516694231,-0.06887948330577032,0.1455970561738604
alessio romagnoli,21,3.0,2.931285464031861,-0.0687145359681392,0.13958502209675527
pablo insua,8,1.0,0.9315618338858775,-0.06843816611412246,0.11644522923573469
claud adjapong,7,1.0,0.933109871919059,-0.066890128080941,0.1333014102741513
paulo machado,43,3.0,2.933992290731463,-0.06600770926853919,0.06823237885422007
lars jacobsen,8,1.0,0.9348993067756804,-0.0651006932243197,0.11686241334696006
guido carrillo,62,12.0,11.93582875421297,-0.06417124578702899,0.192513367003435
niklas hult,23,2.0,1.9358672639954102,-0.0641327360045898,0.08416814191284393
anthony le tallec,73,10.0,9.937789219289716,-0.06221078071027886,0.13613409889437966
loukas vyntra,15,2.0,1.938472444906336,-0.06152755509366423,0.12923149632708905
matthew phillips,42,3.0,2.9390562147687853,-0.06094378523121499,0.06997752892306632
jerome rothen,25,3.0,2.9391718835453187,-0.060828116454681995,0.11756687534181275
pavel krmas,22,5.0,4.941224750341629,-0.058775249658371095,0.2246011250155286
dominik kaiser,18,1.0,0.9441125791639096,-0.05588742083609049,0.05245069884243942
mathieu duhamel,72,10.0,9.945480389663269,-0.05451961033673279,0.1381316720786565
ibrahima balde,9,2.0,1.94691110276695,-0.05308889723304999,0.21632345586299442
bosko jankovic,161,14.0,13.949889841292212,-0.05011015870779941,0.08664527851734292
sandro ramirez,68,9.0,8.95165929303935,-0.048340706960648704,0.13164204842704927
nicolas otamendi,53,7.0,6.9524928722753465,-0.04750712772465337,0.13117911079764805
jens langeneke,4,2.0,1.9544314429658227,-0.04556855703417739,0.4886078607414557
pape diop,134,8.0,7.9553112874559035,-0.04468871254409021,0.059367994682506746
zoumana camara,5,1.0,0.9555915373651526,-0.044408462634847434,0.19111830747303052
cedric cambon,39,6.0,5.956614078070058,-0.04338592192994084,0.15273369430948866
ji dongwon,17,1.0,0.9572441357284283,-0.04275586427157174,0.056308478572260484
